process.b1.capacity,process.b2.capacity,process.b3.capacity,process.b4.capacity,property.price,property.product,property.winner,verification.time,verification.result
1,3,2,0,67,2,0,29873.52778,FALSE
1,3,2,0,67,4,0,833.9583333,FALSE
1,3,2,0,67,6,0,1416.888889,FALSE
1,3,2,0,68,1,0,9286.666667,FALSE
1,3,2,0,68,2,0,19076.69444,FALSE
1,3,2,0,68,4,0,728.1875,FALSE
1,3,2,0,68,6,0,1046.194444,FALSE
1,3,2,0,69,1,0,11055.88889,FALSE
1,3,2,0,69,2,0,22697.61111,FALSE
1,3,2,0,69,3,0,443.25,FALSE
1,3,2,0,69,4,0,802.3333333,FALSE
1,3,2,0,69,6,0,1052.611111,FALSE
1,3,2,0,70,1,0,10450.52778,FALSE
1,3,2,0,70,2,0,21929.41667,FALSE
1,3,2,0,70,3,0,465.9722222,FALSE
1,3,2,0,70,4,0,395.9166667,TRUE
1,3,2,0,70,4,1,880.0208333,FALSE
1,3,2,0,70,4,2,441.625,TRUE
1,3,2,0,70,4,3,878.125,FALSE
1,3,2,0,70,6,0,1110.583333,FALSE
1,3,2,0,71,1,0,12458,FALSE
1,3,2,0,71,2,0,25939.36111,FALSE
1,3,2,0,71,3,0,428.2777778,FALSE
1,3,2,0,71,6,0,1260.638889,FALSE
1,3,2,0,72,1,0,11022.75,FALSE
1,3,2,0,72,2,0,24071.83333,FALSE
1,3,2,0,72,3,0,469.25,FALSE
1,3,2,0,72,6,0,1221.055556,FALSE
1,3,2,0,73,1,0,13506.58333,FALSE
1,3,2,0,73,2,0,28894.08333,FALSE
1,3,2,0,73,3,0,426.3888889,FALSE
1,3,2,0,73,6,0,1336.75,FALSE
1,3,2,0,74,1,0,12918.13889,FALSE
1,3,2,0,74,2,0,27155.75,FALSE
1,3,2,0,74,3,0,459.4166667,FALSE
1,3,2,0,74,6,0,1288.138889,FALSE
1,3,2,0,75,1,0,15422.69444,FALSE
1,3,2,0,75,2,0,31665.02778,FALSE
1,3,2,0,75,3,0,430.6388889,FALSE
1,3,2,0,75,6,0,1523.638889,FALSE
1,3,2,0,76,1,0,10253.80556,FALSE
1,3,2,0,76,2,0,20351.91667,FALSE
1,3,2,0,76,3,0,453.6666667,FALSE
1,3,2,0,76,6,0,1087.583333,FALSE
1,3,2,0,77,1,0,12401.02778,FALSE
1,3,2,0,77,2,0,24788.55556,FALSE
1,3,2,0,77,3,0,430.8333333,FALSE
1,3,2,0,77,6,0,1179.333333,FALSE
1,3,2,0,78,1,0,11979.58333,FALSE
1,3,2,0,78,2,0,23830.25,FALSE
1,3,2,0,78,3,0,472,FALSE
1,3,2,0,78,6,0,1148.388889,FALSE
1,3,2,0,79,1,0,14080.80556,FALSE
1,3,2,0,79,2,0,28434.25,FALSE
1,3,2,0,79,3,0,429.1111111,FALSE
1,3,2,0,79,6,0,1353.361111,FALSE
1,3,2,0,80,1,0,10660.16667,FALSE
1,3,2,0,80,2,0,5495.166667,TRUE
1,3,2,0,80,2,1,5947.333333,TRUE
1,3,2,0,80,2,2,27606.88889,FALSE
1,3,2,0,80,2,3,29080.36111,FALSE
1,3,2,0,80,3,0,95.83333333,TRUE
1,3,2,0,80,3,1,88.30555556,TRUE
1,3,2,0,80,3,2,477,FALSE
1,3,2,0,80,3,3,458.5277778,FALSE
1,3,2,0,80,6,0,318.2222222,TRUE
1,3,2,0,80,6,1,330.0833333,TRUE
1,3,2,0,80,6,2,1344.444444,FALSE
1,3,2,0,80,6,3,1410.416667,FALSE
1,3,2,0,81,1,0,13030.05556,FALSE
1,3,2,0,82,1,0,12591.72222,FALSE
1,3,2,0,83,1,0,14871.66667,FALSE
1,3,2,0,84,1,0,9822.138889,FALSE
1,3,2,0,85,1,0,11790.11111,FALSE
1,3,2,0,86,1,0,11445.41667,FALSE
1,3,2,0,87,1,0,13361.44444,FALSE
1,3,2,0,88,1,0,11642.36111,FALSE
1,3,2,0,89,1,0,13410.5,FALSE
1,3,2,0,90,1,0,249.4166667,TRUE
1,3,2,0,90,1,1,5746.388889,TRUE
1,3,2,0,90,1,2,262.4166667,TRUE
1,3,2,0,90,1,3,15422.55556,FALSE
1,3,2,1,59,1,0,22241.48958,FALSE
1,3,2,1,59,2,0,43504.25,FALSE
1,3,2,1,59,4,0,1271.925,FALSE
1,3,2,1,59,6,0,3848.635417,FALSE
1,3,2,1,60,1,0,17555.98958,FALSE
1,3,2,1,60,2,0,30808.26042,FALSE
1,3,2,1,60,4,0,1229.133333,FALSE
1,3,2,1,60,6,0,2850.375,FALSE
1,3,2,1,61,1,0,18410.92708,FALSE
1,3,2,1,61,2,0,34018.71875,FALSE
1,3,2,1,61,4,0,1251.65,FALSE
1,3,2,1,61,6,0,2844.260417,FALSE
1,3,2,1,62,1,0,18422.45833,FALSE
1,3,2,1,62,2,0,33321.9375,FALSE
1,3,2,1,62,4,0,1250.883333,FALSE
1,3,2,1,62,6,0,2946.09375,FALSE
1,3,2,1,63,1,0,19091.48958,FALSE
1,3,2,1,63,2,0,34839.08333,FALSE
1,3,2,1,63,4,0,1261.808333,FALSE
1,3,2,1,63,6,0,2846.802083,FALSE
1,3,2,1,64,1,0,15925.64583,FALSE
1,3,2,1,64,2,0,29289.05208,FALSE
1,3,2,1,64,4,0,1092.008333,FALSE
1,3,2,1,64,6,0,2796.114583,FALSE
1,3,2,1,65,1,0,17885.10417,FALSE
1,3,2,1,65,2,0,33805.53125,FALSE
1,3,2,1,65,4,0,1133.716667,FALSE
1,3,2,1,65,6,0,2996.385417,FALSE
1,3,2,1,66,1,0,17973.48958,FALSE
1,3,2,1,66,2,0,33244.0625,FALSE
1,3,2,1,66,4,0,1127.183333,FALSE
1,3,2,1,66,6,0,3051.927083,FALSE
1,3,2,1,67,1,0,19897.85417,FALSE
1,3,2,1,67,2,0,38404.65625,FALSE
1,3,2,1,67,4,0,1185.366667,FALSE
1,3,2,1,67,6,0,3455.427083,FALSE
1,3,2,1,68,1,0,15442.38542,FALSE
1,3,2,1,68,2,0,25661.40625,FALSE
1,3,2,1,68,4,0,1088.008333,FALSE
1,3,2,1,68,6,0,2576.041667,FALSE
1,3,2,1,69,1,0,16789.88542,FALSE
1,3,2,1,69,2,0,29482.25,FALSE
1,3,2,1,69,3,0,1637.90625,FALSE
1,3,2,1,69,4,0,1140.566667,FALSE
1,3,2,1,69,5,0,8347.3125,FALSE
1,3,2,1,69,6,0,2660.572917,FALSE
1,3,2,1,70,1,0,16715.85417,FALSE
1,3,2,1,70,2,0,28977.28125,FALSE
1,3,2,1,70,3,0,1639.666667,FALSE
1,3,2,1,70,4,0,522.1333333,TRUE
1,3,2,1,70,4,1,1214.091667,FALSE
1,3,2,1,70,4,2,569.0583333,TRUE
1,3,2,1,70,4,3,1231.841667,FALSE
1,3,2,1,70,4,4,1222.741667,FALSE
1,3,2,1,70,5,0,8528.96875,FALSE
1,3,2,1,70,6,0,2689.3125,FALSE
1,3,2,1,71,1,0,18425.86458,FALSE
1,3,2,1,71,2,0,33755.63542,FALSE
1,3,2,1,71,3,0,1593.34375,FALSE
1,3,2,1,71,5,0,8466.041667,FALSE
1,3,2,1,71,6,0,3058.8125,FALSE
1,3,2,1,72,1,0,17625.03125,FALSE
1,3,2,1,72,2,0,31622.76042,FALSE
1,3,2,1,72,3,0,1576.145833,FALSE
1,3,2,1,72,5,0,8473.489583,FALSE
1,3,2,1,72,6,0,2930.708333,FALSE
1,3,2,1,73,1,0,20074.77083,FALSE
1,3,2,1,73,2,0,37136.01042,FALSE
1,3,2,1,73,3,0,1386.875,FALSE
1,3,2,1,73,5,0,8337.5625,FALSE
1,3,2,1,73,6,0,3309.479167,FALSE
1,3,2,1,74,1,0,19798,FALSE
1,3,2,1,74,2,0,35315.35417,FALSE
1,3,2,1,74,3,0,1593.333333,FALSE
1,3,2,1,74,5,0,8546.197917,FALSE
1,3,2,1,74,6,0,3221.354167,FALSE
1,3,2,1,75,1,0,21968.91667,FALSE
1,3,2,1,75,2,0,40599.90625,FALSE
1,3,2,1,75,3,0,1457.729167,FALSE
1,3,2,1,75,5,0,8369.583333,FALSE
1,3,2,1,75,6,0,3624.729167,FALSE
1,3,2,1,76,1,0,16303.52083,FALSE
1,3,2,1,76,2,0,27220.16667,FALSE
1,3,2,1,76,3,0,1642.229167,FALSE
1,3,2,1,76,5,0,8486.65625,FALSE
1,3,2,1,76,6,0,2641.864583,FALSE
1,3,2,1,77,1,0,18302.125,FALSE
1,3,2,1,77,2,0,32210.0625,FALSE
1,3,2,1,77,3,0,1381.333333,FALSE
1,3,2,1,77,5,0,8339.510417,FALSE
1,3,2,1,77,6,0,2900.583333,FALSE
1,3,2,1,78,1,0,18168.90625,FALSE
1,3,2,1,78,2,0,31247.83333,FALSE
1,3,2,1,78,3,0,1617.197917,FALSE
1,3,2,1,78,5,0,8533.53125,FALSE
1,3,2,1,78,6,0,2862.46875,FALSE
1,3,2,1,79,1,0,20222.64583,FALSE
1,3,2,1,79,2,0,36771.88542,FALSE
1,3,2,1,79,3,0,1547.479167,FALSE
1,3,2,1,79,5,0,8481.3125,FALSE
1,3,2,1,79,6,0,3270.666667,FALSE
1,3,2,1,80,1,0,17158.77083,FALSE
1,3,2,1,80,2,0,7088.239583,TRUE
1,3,2,1,80,2,1,7486.739583,TRUE
1,3,2,1,80,2,2,35904.19792,FALSE
1,3,2,1,80,2,3,37800.47917,FALSE
1,3,2,1,80,2,4,33720.28125,FALSE
1,3,2,1,80,3,0,118.2916667,TRUE
1,3,2,1,80,3,1,117.3958333,TRUE
1,3,2,1,80,3,2,1543.1875,FALSE
1,3,2,1,80,3,3,1483.916667,FALSE
1,3,2,1,80,3,4,1648.666667,FALSE
1,3,2,1,80,5,0,8388.552083,FALSE
1,3,2,1,80,6,0,710.6354167,TRUE
1,3,2,1,80,6,1,746.4895833,TRUE
1,3,2,1,80,6,2,3254,FALSE
1,3,2,1,80,6,3,3327.46875,FALSE
1,3,2,1,80,6,4,3026.791667,FALSE
1,3,2,1,81,1,0,19181.89583,FALSE
1,3,2,1,81,5,0,8155.479167,FALSE
1,3,2,1,82,1,0,19397.16667,FALSE
1,3,2,1,82,5,0,8396.270833,FALSE
1,3,2,1,83,1,0,21139.03125,FALSE
1,3,2,1,83,5,0,8272.552083,FALSE
1,3,2,1,84,1,0,16014.875,FALSE
1,3,2,1,84,5,0,8400.104167,FALSE
1,3,2,1,85,1,0,17491.75,FALSE
1,3,2,1,85,5,0,8175.760417,FALSE
1,3,2,1,86,1,0,17693.19792,FALSE
1,3,2,1,86,5,0,8440.375,FALSE
1,3,2,1,87,1,0,19670.23958,FALSE
1,3,2,1,87,5,0,8238.229167,FALSE
1,3,2,1,88,1,0,18298.10417,FALSE
1,3,2,1,88,5,0,8391.197917,FALSE
1,3,2,1,89,1,0,19702.94792,FALSE
1,3,2,1,89,5,0,8222.3125,FALSE
1,3,2,1,90,1,0,317.875,TRUE
1,3,2,1,90,1,1,8812.604167,TRUE
1,3,2,1,90,1,2,328.5208333,TRUE
1,3,2,1,90,1,3,23376.26042,FALSE
1,3,2,1,90,1,4,20750.82292,FALSE
1,3,2,1,90,5,0,87.32291667,TRUE
1,3,2,1,90,5,1,1393.291667,TRUE
1,3,2,1,90,5,2,9928.385417,FALSE
1,3,2,1,90,5,3,8954.65625,FALSE
1,3,2,1,90,5,4,84.39583333,TRUE
2,1,2,0,59,2,0,35755,FALSE
2,1,2,0,59,6,0,1673.5,FALSE
2,1,2,0,60,2,0,24781.75,FALSE
2,1,2,0,60,6,0,1158.833333,FALSE
2,1,2,0,61,2,0,28482.16667,FALSE
2,1,2,0,61,6,0,1181.75,FALSE
2,1,2,0,62,2,0,26956.83333,FALSE
2,1,2,0,62,6,0,1173.333333,FALSE
2,1,2,0,63,2,0,29323,FALSE
2,1,2,0,63,6,0,1227.166667,FALSE
2,1,2,0,64,2,0,22294.83333,FALSE
2,1,2,0,64,6,0,1133.583333,FALSE
2,1,2,0,65,2,0,26628.66667,FALSE
2,1,2,0,65,6,0,1208.833333,FALSE
2,1,2,0,66,2,0,25153,FALSE
2,1,2,0,66,6,0,1270.416667,FALSE
2,1,2,0,67,2,0,29889.91667,FALSE
2,1,2,0,67,6,0,1438.166667,FALSE
2,1,2,0,68,2,0,19152.25,FALSE
2,1,2,0,68,6,0,1062.75,FALSE
2,1,2,0,69,2,0,22427.66667,FALSE
2,1,2,0,69,3,0,486.9166667,FALSE
2,1,2,0,69,6,0,1097.166667,FALSE
2,1,2,0,70,2,0,21676.83333,FALSE
2,1,2,0,70,3,0,460.5833333,FALSE
2,1,2,0,70,6,0,1090.5,FALSE
2,1,2,0,71,2,0,25634.41667,FALSE
2,1,2,0,71,3,0,420.0833333,FALSE
2,1,2,0,71,6,0,1257.666667,FALSE
2,1,2,0,72,2,0,23956.5,FALSE
2,1,2,0,72,3,0,459.9166667,FALSE
2,1,2,0,72,6,0,1200.25,FALSE
2,1,2,0,73,2,0,29160.33333,FALSE
2,1,2,0,73,3,0,411.0833333,FALSE
2,1,2,0,73,6,0,1366.75,FALSE
2,1,2,0,74,2,0,27455.91667,FALSE
2,1,2,0,74,3,0,436.4166667,FALSE
2,1,2,0,74,6,0,1341.25,FALSE
2,1,2,0,75,2,0,32026.66667,FALSE
2,1,2,0,75,3,0,414.4166667,FALSE
2,1,2,0,75,6,0,1554.416667,FALSE
2,1,2,0,76,2,0,20526.75,FALSE
2,1,2,0,76,3,0,430.25,FALSE
2,1,2,0,76,6,0,1098.25,FALSE
2,1,2,0,77,2,0,25060.83333,FALSE
2,1,2,0,77,3,0,407.1666667,FALSE
2,1,2,0,77,6,0,1192.916667,FALSE
2,1,2,0,78,2,0,23851.33333,FALSE
2,1,2,0,78,3,0,448.0833333,FALSE
2,1,2,0,78,6,0,1167.166667,FALSE
2,1,2,0,79,2,0,28519.58333,FALSE
2,1,2,0,79,3,0,413,FALSE
2,1,2,0,79,6,0,1378.583333,FALSE
2,1,2,0,80,2,0,5475,TRUE
2,1,2,0,80,2,1,5869.5,TRUE
2,1,2,0,80,2,2,27715.25,FALSE
2,1,2,0,80,2,3,29122.75,FALSE
2,1,2,0,80,3,0,91.25,TRUE
2,1,2,0,80,3,1,82.41666667,TRUE
2,1,2,0,80,3,2,447.9166667,FALSE
2,1,2,0,80,3,3,451.4166667,FALSE
2,1,2,0,80,6,0,325.75,TRUE
2,1,2,0,80,6,1,331.5,TRUE
2,1,2,0,80,6,2,1340.833333,FALSE
2,1,2,0,80,6,3,1409.416667,FALSE
2,1,2,1,59,2,0,42828.41667,FALSE
2,1,2,1,59,6,0,4314.666667,FALSE
2,1,2,1,60,2,0,30182.08333,FALSE
2,1,2,1,60,6,0,3177.833333,FALSE
2,1,2,1,61,2,0,33404.08333,FALSE
2,1,2,1,61,6,0,3254.833333,FALSE
2,1,2,1,62,2,0,32211.58333,FALSE
2,1,2,1,62,6,0,3325.75,FALSE
2,1,2,1,63,2,0,33379.66667,FALSE
2,1,2,1,63,6,0,3197.833333,FALSE
2,1,2,1,64,2,0,28715.41667,FALSE
2,1,2,1,64,6,0,3165.666667,FALSE
2,1,2,1,65,2,0,32717.75,FALSE
2,1,2,1,65,6,0,3429.583333,FALSE
2,1,2,1,66,2,0,32885.33333,FALSE
2,1,2,1,66,6,0,3583.083333,FALSE
2,1,2,1,67,2,0,37601.08333,FALSE
2,1,2,1,67,6,0,3890.75,FALSE
2,1,2,1,68,2,0,25074,FALSE
2,1,2,1,68,6,0,2857.833333,FALSE
2,1,2,1,69,2,0,28568.41667,FALSE
2,1,2,1,69,3,0,1621.916667,FALSE
2,1,2,1,69,5,0,8394.083333,FALSE
2,1,2,1,69,6,0,2958.25,FALSE
2,1,2,1,70,2,0,28439.83333,FALSE
2,1,2,1,70,3,0,1565.916667,FALSE
2,1,2,1,70,5,0,8681.333333,FALSE
2,1,2,1,70,6,0,3067.083333,FALSE
2,1,2,1,71,2,0,33140.58333,FALSE
2,1,2,1,71,3,0,1531.083333,FALSE
2,1,2,1,71,5,0,8412.416667,FALSE
2,1,2,1,71,6,0,3482,FALSE
2,1,2,1,72,2,0,30985.58333,FALSE
2,1,2,1,72,3,0,1497.916667,FALSE
2,1,2,1,72,5,0,8523.083333,FALSE
2,1,2,1,72,6,0,3339.583333,FALSE
2,1,2,1,73,2,0,35913.58333,FALSE
2,1,2,1,73,3,0,1333.916667,FALSE
2,1,2,1,73,5,0,8370.75,FALSE
2,1,2,1,73,6,0,3627.166667,FALSE
2,1,2,1,74,2,0,34507.41667,FALSE
2,1,2,1,74,3,0,1544.666667,FALSE
2,1,2,1,74,5,0,8782.083333,FALSE
2,1,2,1,74,6,0,3690.333333,FALSE
2,1,2,1,75,2,0,39183.25,FALSE
2,1,2,1,75,3,0,1412.166667,FALSE
2,1,2,1,75,5,0,8354.75,FALSE
2,1,2,1,75,6,0,4084.583333,FALSE
2,1,2,1,76,2,0,26510.58333,FALSE
2,1,2,1,76,3,0,1571.5,FALSE
2,1,2,1,76,5,0,8483.75,FALSE
2,1,2,1,76,6,0,2987.5,FALSE
2,1,2,1,77,2,0,31579.16667,FALSE
2,1,2,1,77,3,0,1305.5,FALSE
2,1,2,1,77,5,0,8498.583333,FALSE
2,1,2,1,77,6,0,3395.5,FALSE
2,1,2,1,78,2,0,30459.66667,FALSE
2,1,2,1,78,3,0,1524.833333,FALSE
2,1,2,1,78,5,0,8561.083333,FALSE
2,1,2,1,78,6,0,3289,FALSE
2,1,2,1,79,2,0,36146.66667,FALSE
2,1,2,1,79,3,0,1464.5,FALSE
2,1,2,1,79,5,0,8499.166667,FALSE
2,1,2,1,79,6,0,3667.666667,FALSE
2,1,2,1,80,2,0,7014.583333,TRUE
2,1,2,1,80,2,1,7174.25,TRUE
2,1,2,1,80,2,2,34963.33333,FALSE
2,1,2,1,80,2,3,36701.41667,FALSE
2,1,2,1,80,2,4,33539.25,FALSE
2,1,2,1,80,3,0,113,TRUE
2,1,2,1,80,3,1,117.5833333,TRUE
2,1,2,1,80,3,2,1460.666667,FALSE
2,1,2,1,80,3,3,1456.166667,FALSE
2,1,2,1,80,3,4,1558.916667,FALSE
2,1,2,1,80,5,0,8380.25,FALSE
2,1,2,1,80,6,0,788.5,TRUE
2,1,2,1,80,6,1,812.5833333,TRUE
2,1,2,1,80,6,2,3810.083333,FALSE
2,1,2,1,80,6,3,3711.583333,FALSE
2,1,2,1,80,6,4,3471.083333,FALSE
2,1,2,1,81,5,0,8214.25,FALSE
2,1,2,1,82,5,0,8497.666667,FALSE
2,1,2,1,83,5,0,8228.916667,FALSE
2,1,2,1,84,5,0,8498.666667,FALSE
2,1,2,1,85,5,0,8122.416667,FALSE
2,1,2,1,86,5,0,8572.583333,FALSE
2,1,2,1,87,5,0,8308,FALSE
2,1,2,1,88,5,0,8415.583333,FALSE
2,1,2,1,89,5,0,8359.083333,FALSE
2,1,2,1,90,5,0,80,TRUE
2,1,2,1,90,5,1,1391.75,TRUE
2,1,2,1,90,5,2,10032.33333,FALSE
2,1,2,1,90,5,3,9084.666667,FALSE
2,1,2,1,90,5,4,79.58333333,TRUE
2,2,2,0,59,1,0,14748.16667,FALSE
2,2,2,0,59,2,0,33163.83333,FALSE
2,2,2,0,59,4,0,922,FALSE
2,2,2,0,59,6,0,1540.291667,FALSE
2,2,2,0,60,1,0,10433.75,FALSE
2,2,2,0,60,2,0,23042.41667,FALSE
2,2,2,0,60,4,0,811.0833333,FALSE
2,2,2,0,60,6,0,1051.916667,FALSE
2,2,2,0,61,1,0,11982,FALSE
2,2,2,0,61,2,0,26609.29167,FALSE
2,2,2,0,61,4,0,875.6666667,FALSE
2,2,2,0,61,6,0,1100.083333,FALSE
2,2,2,0,62,1,0,11697.75,FALSE
2,2,2,0,62,2,0,25565.75,FALSE
2,2,2,0,62,4,0,836.9166667,FALSE
2,2,2,0,62,6,0,1090.541667,FALSE
2,2,2,0,63,1,0,12834.08333,FALSE
2,2,2,0,63,2,0,27743,FALSE
2,2,2,0,63,4,0,888.9166667,FALSE
2,2,2,0,63,6,0,1104.958333,FALSE
2,2,2,0,64,1,0,9322.083333,FALSE
2,2,2,0,64,2,0,20705.66667,FALSE
2,2,2,0,64,4,0,666,FALSE
2,2,2,0,64,6,0,1060.75,FALSE
2,2,2,0,65,1,0,11026.91667,FALSE
2,2,2,0,65,2,0,24777.45833,FALSE
2,2,2,0,65,4,0,757.4166667,FALSE
2,2,2,0,65,6,0,1110.375,FALSE
2,2,2,0,66,1,0,10886.5,FALSE
2,2,2,0,66,2,0,23904.125,FALSE
2,2,2,0,66,4,0,726.5833333,FALSE
2,2,2,0,66,6,0,1149.833333,FALSE
2,2,2,0,67,1,0,12782.75,FALSE
2,2,2,0,67,2,0,28080,FALSE
2,2,2,0,67,4,0,820.4166667,FALSE
2,2,2,0,67,6,0,1332.708333,FALSE
2,2,2,0,68,1,0,8944.5,FALSE
2,2,2,0,68,2,0,18005.58333,FALSE
2,2,2,0,68,4,0,681.25,FALSE
2,2,2,0,68,6,0,938.875,FALSE
2,2,2,0,69,1,0,10370.5,FALSE
2,2,2,0,69,2,0,21278.33333,FALSE
2,2,2,0,69,3,0,405.7083333,FALSE
2,2,2,0,69,4,0,766.0833333,FALSE
2,2,2,0,69,6,0,981.9166667,FALSE
2,2,2,0,70,1,0,9982.583333,FALSE
2,2,2,0,70,2,0,20737.04167,FALSE
2,2,2,0,70,3,0,436.125,FALSE
2,2,2,0,70,4,0,376.25,TRUE
2,2,2,0,70,4,1,809.0833333,FALSE
2,2,2,0,70,4,2,425.3333333,TRUE
2,2,2,0,70,4,3,833.25,FALSE
2,2,2,0,70,6,0,1035.458333,FALSE
2,2,2,0,71,1,0,11735.5,FALSE
2,2,2,0,71,2,0,24188.04167,FALSE
2,2,2,0,71,3,0,415.2083333,FALSE
2,2,2,0,71,6,0,1168.041667,FALSE
2,2,2,0,72,1,0,10504.33333,FALSE
2,2,2,0,72,2,0,22835.33333,FALSE
2,2,2,0,72,3,0,419.375,FALSE
2,2,2,0,72,6,0,1103.75,FALSE
2,2,2,0,73,1,0,12757.41667,FALSE
2,2,2,0,73,2,0,27327.04167,FALSE
2,2,2,0,73,3,0,379.4166667,FALSE
2,2,2,0,73,6,0,1257.125,FALSE
2,2,2,0,74,1,0,12222.25,FALSE
2,2,2,0,74,2,0,25621.875,FALSE
2,2,2,0,74,3,0,427.875,FALSE
2,2,2,0,74,6,0,1195.166667,FALSE
2,2,2,0,75,1,0,14429.25,FALSE
2,2,2,0,75,2,0,29918.33333,FALSE
2,2,2,0,75,3,0,391.2916667,FALSE
2,2,2,0,75,6,0,1431.375,FALSE
2,2,2,0,76,1,0,9703.75,FALSE
2,2,2,0,76,2,0,19022.83333,FALSE
2,2,2,0,76,3,0,431.7083333,FALSE
2,2,2,0,76,6,0,1012.791667,FALSE
2,2,2,0,77,1,0,11617.25,FALSE
2,2,2,0,77,2,0,23229,FALSE
2,2,2,0,77,3,0,391.8333333,FALSE
2,2,2,0,77,6,0,1109.5,FALSE
2,2,2,0,78,1,0,11085.58333,FALSE
2,2,2,0,78,2,0,22187.95833,FALSE
2,2,2,0,78,3,0,424.875,FALSE
2,2,2,0,78,6,0,1056.208333,FALSE
2,2,2,0,79,1,0,13463.08333,FALSE
2,2,2,0,79,2,0,26623.91667,FALSE
2,2,2,0,79,3,0,396.75,FALSE
2,2,2,0,79,6,0,1240.916667,FALSE
2,2,2,0,80,1,0,10028,FALSE
2,2,2,0,80,2,0,5081.083333,TRUE
2,2,2,0,80,2,1,5542.708333,TRUE
2,2,2,0,80,2,2,26016.58333,FALSE
2,2,2,0,80,2,3,27359.41667,FALSE
2,2,2,0,80,3,0,87.70833333,TRUE
2,2,2,0,80,3,1,89.66666667,TRUE
2,2,2,0,80,3,2,426.7916667,FALSE
2,2,2,0,80,3,3,423.375,FALSE
2,2,2,0,80,6,0,303.5416667,TRUE
2,2,2,0,80,6,1,309.7916667,TRUE
2,2,2,0,80,6,2,1233.708333,FALSE
2,2,2,0,80,6,3,1262.25,FALSE
2,2,2,0,81,1,0,12340.75,FALSE
2,2,2,0,82,1,0,12061.58333,FALSE
2,2,2,0,83,1,0,13873,FALSE
2,2,2,0,84,1,0,9268.416667,FALSE
2,2,2,0,85,1,0,11154,FALSE
2,2,2,0,86,1,0,10856.75,FALSE
2,2,2,0,87,1,0,12635.25,FALSE
2,2,2,0,88,1,0,11153.58333,FALSE
2,2,2,0,89,1,0,12801.33333,FALSE
2,2,2,0,90,1,0,230.8333333,TRUE
2,2,2,0,90,1,1,5558.583333,TRUE
2,2,2,0,90,1,2,243.6666667,TRUE
2,2,2,0,90,1,3,14637.83333,FALSE
2,2,2,1,59,1,0,22291.5,FALSE
2,2,2,1,59,2,0,44130.52083,FALSE
2,2,2,1,59,4,0,1197.208333,FALSE
2,2,2,1,59,6,0,3525.979167,FALSE
2,2,2,1,60,1,0,17613.75,FALSE
2,2,2,1,60,2,0,31169.3125,FALSE
2,2,2,1,60,4,0,1132.583333,FALSE
2,2,2,1,60,6,0,2588.604167,FALSE
2,2,2,1,61,1,0,18322.20833,FALSE
2,2,2,1,61,2,0,34348.79167,FALSE
2,2,2,1,61,4,0,1173.083333,FALSE
2,2,2,1,61,6,0,2594.5625,FALSE
2,2,2,1,62,1,0,18136.95833,FALSE
2,2,2,1,62,2,0,33680.85417,FALSE
2,2,2,1,62,4,0,1216.375,FALSE
2,2,2,1,62,6,0,2680.625,FALSE
2,2,2,1,63,1,0,18951.66667,FALSE
2,2,2,1,63,2,0,35216.10417,FALSE
2,2,2,1,63,4,0,1187.916667,FALSE
2,2,2,1,63,6,0,2597.1875,FALSE
2,2,2,1,64,1,0,15883.33333,FALSE
2,2,2,1,64,2,0,29650.39583,FALSE
2,2,2,1,64,4,0,1022.708333,FALSE
2,2,2,1,64,6,0,2532.5625,FALSE
2,2,2,1,65,1,0,17781.95833,FALSE
2,2,2,1,65,2,0,34141.375,FALSE
2,2,2,1,65,4,0,1085.916667,FALSE
2,2,2,1,65,6,0,2731.25,FALSE
2,2,2,1,66,1,0,17875.79167,FALSE
2,2,2,1,66,2,0,33591.52083,FALSE
2,2,2,1,66,4,0,1085.416667,FALSE
2,2,2,1,66,6,0,2796.0625,FALSE
2,2,2,1,67,1,0,19775.45833,FALSE
2,2,2,1,67,2,0,38630.14583,FALSE
2,2,2,1,67,4,0,1133.166667,FALSE
2,2,2,1,67,6,0,3128.375,FALSE
2,2,2,1,68,1,0,15346.41667,FALSE
2,2,2,1,68,2,0,25870.54167,FALSE
2,2,2,1,68,4,0,1033.5,FALSE
2,2,2,1,68,6,0,2300.708333,FALSE
2,2,2,1,69,1,0,16949.70833,FALSE
2,2,2,1,69,2,0,29665.39583,FALSE
2,2,2,1,69,3,0,1764.416667,FALSE
2,2,2,1,69,4,0,1096.958333,FALSE
2,2,2,1,69,5,0,7337.4375,FALSE
2,2,2,1,69,6,0,2414.1875,FALSE
2,2,2,1,70,1,0,16981.875,FALSE
2,2,2,1,70,2,0,29255.02083,FALSE
2,2,2,1,70,3,0,1713.666667,FALSE
2,2,2,1,70,4,0,485.3333333,TRUE
2,2,2,1,70,4,1,1176.708333,FALSE
2,2,2,1,70,4,2,534.2916667,TRUE
2,2,2,1,70,4,3,1168.666667,FALSE
2,2,2,1,70,4,4,1150.583333,FALSE
2,2,2,1,70,5,0,7495.791667,FALSE
2,2,2,1,70,6,0,2435.104167,FALSE
2,2,2,1,71,1,0,18651.79167,FALSE
2,2,2,1,71,2,0,33973.8125,FALSE
2,2,2,1,71,3,0,1641.416667,FALSE
2,2,2,1,71,5,0,7383.666667,FALSE
2,2,2,1,71,6,0,2783.395833,FALSE
2,2,2,1,72,1,0,17699.54167,FALSE
2,2,2,1,72,2,0,31886.77083,FALSE
